Enhancer_ID	chr	start	end	center	FANTOM5	associated_gene-FANTOM5	associated_gene-50Kb	associated_gene-4DGenome	Cell/Tissue	Detection_method	PMID	closest_gene	distance
223	chr1	149360425	149364558	149363365	N	NA	HIST2H2BF	NA	NA	NA	NA	HIST2H2BF	34671
224	chr1	149411107	149416199	149414707	N	NA	HIST2H2BF	NA	NA	NA	NA	HIST2H2BF	11878
225	chr1	149445984	149459113	149454232	N	NA	HIST2H2BF	NA	NA	NA	NA	HIST2H2BF	46755
226	chr1	149512540	149516589	149514386	N	NA	NA	NA	NA	NA	NA	FAM91A2	59673
227	chr1	149710723	149722026	149712021,149715857,149718916	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	HIST2H2BF	61902
228	chr1	150866945	150868049	150867644	N	NA	ARNT,SETDB1	CTSS,ARNT,GOLPH3L,SETDB1,CERS2,FAM63A,HORMAD1,ENSA,CTSK	IMR90	Hi-C	24141950	ARNT	17701
229	chr1	150882640	150886741	150885148	N	NA	ARNT,SETDB1	ARNT,CTSK,GOLPH3L,CTSS,RPRD2,MCL1,ADAMTSL4,SETDB1	IMR90	Hi-C	24141950	SETDB1	12074
230	chr1	151444163	151448541	151445843	Y	C1orf56,RIIAD1,OAZ3	POGZ,CGN	RIIAD1,LOC100132111,TUFT1,CGN,SNX27,POGZ,PI4KB,PSMB4,CELF3,OAZ3,TDRKH,MRPL9,RORC,C2CD4D,THEM5	IMR90,MCF7,HELA,H1ESC,K562,GM12878	Hi-C,ChIA-PET,5C	24141950,22265404,22955621	POGZ	12222
231	chr1	151473384	151474601	151473480	N	NA	POGZ,CGN,TUFT1	SNX27,POGZ,CGN,TUFT1	IMR90,K562,H1ESC,HELA	Hi-C,ChIA-PET,5C	24141950,22265404,22955621	CGN	9261
232	chr1	151579138	151582343	151580767	N	NA	SNX27	RIIAD1,CELF3	IMR90	Hi-C	24141950	SNX27	2319
233	chr1	152014796	152022081	152015843,152020606	N,N	NA;NA	S100A10,S100A11	S100A11,THEM4	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	S100A11	5285
234	chr1	152234783	152240265	152235106	N	NA	NA	NA	NA	NA	NA	S100A11	225272
235	chr1	152244706	152246557	152245634	N	NA	NA	NA	NA	NA	NA	S100A11	235195
236	chr1	152393700	152395347	152394197	N	NA	NA	NA	NA	NA	NA	S100A11	384189
237	chr1	152427478	152429128	152428355	N	NA	NA	CRNN	IMR90	Hi-C	24141950	S100A11	417967
238	chr1	152936291	152937312	152936660	N	NA	NA	LCE3A,SPRR2F	IMR90	Hi-C	24141950	S100A5	576929
239	chr1	153379372	153381811	153379964	N	NA	NA	S100A12	IMR90	Hi-C	24141950	S100A5	132430
240	chr1	153437446	153440599	153439258	N	NA	NA	S100A12,S100A7A,S100A9	IMR90	Hi-C	24141950	S100A5	73642
241	chr1	153466673	153469635	153467749	N	NA	S100A5,S100A4	S100A9,PGLYRP4	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	S100A5	44606
242	chr1	153477142	153477992	153477520	N	NA	S100A5,S100A4	PGLYRP4,S100A9	MCF7	ChIA-PET	22265404	S100A5	36249
243	chr1	153542149	153543153	153542846	N	NA	S100A5,S100A4,S100A16	CHTOP,S100A6,S100A14,S100A13,S100A16,S100A1	MCF7,IMR90	ChIA-PET,Hi-C	22265404,24141950	S100A4	23867
244	chr1	153552040	153553896	153553153	N	NA	S100A5,S100A4,S100A16	S100A16,S100A14,S100A2,S100A13,S100A1,CHTOP	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	S100A16	31618
245	chr1	153554714	153556546	153556456	N	NA	S100A5,S100A4,S100A16,CHTOP	S100A2,S100A16,CHTOP,S100A1,S100A13	IMR90	Hi-C	24141950	S100A16	28968
246	chr1	157123745	157129051	157125728,157127978	N,N	NA;NA	ETV3	ETV3,ETV3L,CYCSP52	K562,IMR90,MCF7	ChIA-PET,Hi-C	22265404,24141950	ETV3	15362
247	chr1	157130078	157135605	157132936	N	NA	ETV3	ETV3L,ETV3,CYCSP52	IMR90	Hi-C	24141950	ETV3	21695
248	chr1	157140885	157143217	157141840	N	NA	ETV3	NA	NA	NA	NA	ETV3	32502
249	chr1	157208806	157214902	157211109	N	NA	NA	NA	NA	NA	NA	ETV3	100423
250	chr1	157217348	157218738	157217663	N	NA	NA	NA	NA	NA	NA	ETV3	108965
251	chr1	157346713	157347778	157347219	N	NA	NA	NA	NA	NA	NA	ETV3	238330
252	chr1	157371504	157374488	157373072	Y	NA	NA	NA	NA	NA	NA	ETV3	263121
253	chr1	157415154	157416756	157415845	N	NA	NA	NA	NA	NA	NA	ETV3	306771
254	chr1	157679678	157681577	157681095	N	NA	NA	NA	NA	NA	NA	KIRREL	281486
255	chr1	157831210	157831943	157831676	N	NA	NA	NA	NA	NA	NA	KIRREL	131120
256	chr1	157953532	157957293	157955304	N	NA	KIRREL	AIM2,KIRREL	IMR90	Hi-C	24141950	KIRREL	5770
257	chr1	158117521	158120757	158119526	Y	NA	NA	LOC646268,KIRREL,AIM2	IMR90	Hi-C	24141950	KIRREL	154458
258	chr1	158556093	158557906	158557351	N	NA	NA	NA	NA	NA	NA	CADM3	583471
259	chr1	158967980	158971953	158969641	N	NA	NA	NA	NA	NA	NA	CADM3	169424
260	chr1	159110338	159120937	159111758,159115599,159119108	N,N,N	NA;NA;NA	CADM3	KCNJ10	IMR90	Hi-C	24141950	CADM3	20440
261	chr1	15922855	15932794	15930149	N	NA	AGMAT,DDI2	DNAJC16,AGMAT,DDI2,PLEKHM2,SLC25A34,TMEM82,FBLIM1	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	DDI2	11159
262	chr1	159518850	159520967	159519512	N	NA	NA	NA	NA	NA	NA	DUSP23	229792
263	chr1	159636858	159638433	159636990	N	NA	NA	NA	NA	NA	NA	DUSP23	112326
264	chr1	159692215	159693823	159693313	N	NA	NA	NA	NA	NA	NA	DUSP23	56936
265	chr1	159737551	159738777	159738361	N	NA	DUSP23	CCDC19	IMR90	Hi-C	24141950	DUSP23	11982
266	chr1	160620059	160625035	160622281	N	NA	NA	NA	NA	NA	NA	VANGL2	249695
267	chr1	160694911	160698114	160696430	N	NA	NA	CD48,SLAMF7	IMR90	Hi-C	24141950	ITLN2	226475
268	chr1	160752314	160758807	160752967	N	NA	NA	NA	NA	NA	NA	ITLN2	165782
269	chr1	160881240	160885540	160883316	N	NA	ITLN2	CD244,ITLN1,ITLN2	IMR90	Hi-C	24141950	ITLN2	39049
270	chr1	160933666	160936171	160934298	N	NA	ITLN2	NA	NA	NA	NA	ITLN2	9077
271	chr1	160938308	160940406	160939212	N	NA	ITLN2	NA	NA	NA	NA	ITLN2	13719
272	chr1	161358450	161372087	161359924,161369632	Y,Y	HSPA6,ATF6,ARHGAP30,FCER1G,FCGR2A;NA	NA	NR1I3,APOA2,TOMM40L,SDHC,NDUFS2,ADAMTS4,UFC1	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	SDHC	74284
273	chr1	161376975	161379738	161378286	N	NA	NA	NA	NA	NA	NA	SDHC	92809
274	chr1	161396796	161399279	161397779	N	NA	NA	APOA2,TOMM40L,NDUFS2	IMR90	Hi-C	24141950	SDHC	112630
275	chr1	161408910	161410684	161409539	N	NA	NA	NDUFS2,DUSP12	IMR90	Hi-C	24141950	SDHC	124744
276	chr1	161411338	161414164	161413431	N	NA	NA	NDUFS2,DUSP12	IMR90	Hi-C	24141950	SDHC	127172
277	chr1	161415975	161417965	161416967	N	NA	NA	NDUFS2,DUSP12	IMR90	Hi-C	24141950	SDHC	131809
278	chr1	161426324	161429050	161427736	N	NA	NA	NDUFS2,DUSP12	IMR90	Hi-C	24141950	SDHC	142158
279	chr1	161440977	161447699	161443040	N	NA	NA	NDUFS2,DUSP12,FCGR2A,FCRLA,FCRLB	IMR90	Hi-C	24141950	SDHC	156811
280	chr1	161534874	161536716	161535772	N	NA	NA	DUSP12	IMR90	Hi-C	24141950	DUSP12	182865
281	chr1	162384220	162384547	162384370	N	NA	C1orf226	SH2D1B	K562	ChIA-PET	22265404	C1orf226	32700
282	chr1	162402604	162405069	162403842	N	NA	NA	NA	NA	NA	NA	C1orf226	51084
283	chr1	162417965	162420796	162418619	N	NA	UHMK1	NA	NA	NA	NA	UHMK1	46168
284	chr1	162434786	162437126	162435475	N	NA	UHMK1	UHMK1	IMR90	Hi-C	24141950	UHMK1	29838
285	chr1	163365829	163366958	163366039	N	NA	NA	PBX1	IMR90	Hi-C	24141950	NUF2	74106
286	chr1	163368040	163371387	163370059	N	NA	NA	PBX1	IMR90	Hi-C	24141950	NUF2	76317
287	chr1	163378619	163381453	163380167	N	NA	NA	PBX1	IMR90	Hi-C	24141950	NUF2	86896
288	chr1	163449555	163451358	163450409	N	NA	NA	PBX1,LMX1A	IMR90	Hi-C	24141950	NUF2	157832
289	chr1	163467721	163469625	163468539	N	NA	NA	LMX1A	IMR90	Hi-C	24141950	NUF2	175998
290	chr1	163530423	163533708	163532137	N	NA	NA	PBX1,LOC100505795	IMR90	Hi-C	24141950	NUF2	238700
291	chr1	163559986	163570625	163563662	N	NA	NA	NA	NA	NA	NA	NUF2	268263
292	chr1	163729924	163732486	163730176	N	NA	NA	NA	NA	NA	NA	NUF2	438201
293	chr1	163851842	163854893	163853439	N	NA	NA	NA	NA	NA	NA	NUF2	560119
294	chr1	164289675	164292047	164290774	N	NA	NA	NA	NA	NA	NA	PBX1	236550
295	chr1	164426066	164436077	164428117	N	NA	NA	NA	NA	NA	NA	PBX1	92520
296	chr1	164517569	164518795	164517892	N	NA	PBX1	NA	NA	NA	NA	PBX1	9802
297	chr1	165051253	165052869	165052294	N	NA	NA	NA	NA	NA	NA	PBX1	522656
298	chr1	165343951	165348094	165345683	Y	NA	NA	LOC400794,LMX1A,LRRC52,MGST3	IMR90	Hi-C	24141950	MGST3	252016
299	chr1	165559374	165561628	165560716	N	NA	MGST3	RXRG,LOC400794,LRRC52,UCK2	IMR90	Hi-C	24141950	MGST3	38482
300	chr1	165565968	165569204	165567582	N	NA	MGST3	RXRG,LOC400794,UCK2,LOC440700,ALDH9A1,MGST3	IMR90	Hi-C	24141950	MGST3	30906
301	chr1	165754069	165760434	165755623	N	NA	TMCO1,UCK2	UCK2	IMR90	Hi-C	24141950	TMCO1	15910
302	chr1	166271620	166273412	166272444	N	NA	NA	NA	NA	NA	NA	UCK2	474888
303	chr1	166284473	166287945	166285690	N	NA	NA	NA	NA	NA	NA	UCK2	487741
304	chr1	166311037	166313013	166311572	N	NA	NA	NA	NA	NA	NA	POGK	495711
305	chr1	166495961	166498547	166497153	N	NA	NA	NA	NA	NA	NA	POGK	310177
306	chr1	166518072	166519732	166519188	N	NA	NA	NA	NA	NA	NA	POGK	288992
307	chr1	166632103	166633165	166632672	N	NA	NA	NA	NA	NA	NA	POGK	175559
308	chr1	166752902	166755339	166754034	N	NA	NA	NA	NA	NA	NA	POGK	53385
309	chr1	167586053	167587897	167587138	Y	POU2F1,POU2F1,CD247,RCSD1	NA	RCSD1	IMR90	Hi-C	24141950	CREG1	62997
310	chr1	167590387	167591420	167590914	N	NA	NA	NA	NA	NA	NA	CREG1	67331
311	chr1	167595300	167597382	167596370	N	NA	NA	RCSD1	IMR90	Hi-C	24141950	CREG1	72244
312	chr1	168114249	168117945	168115648	N	NA	GPR161,TIPRL	GPR161,TIPRL	IMR90	Hi-C	24141950	GPR161	8625
313	chr1	168135954	168137415	168136417	N	NA	GPR161,TIPRL	GPR161,TIPRL	IMR90	Hi-C	24141950	TIPRL	10756
314	chr1	16826726	16834524	16833378	N	NA	CROCCP3	NECAP2,SPATA21,CROCCP3,NBPF1,CROCC	IMR90	Hi-C	24141950	CROCCP3	7530
315	chr1	168322921	168324907	168324007	N	NA	NA	NA	NA	NA	NA	SFT2D2	127666
316	chr1	16838990	16843355	16840207,16840937	N,N	NA;NA	CROCCP3	NECAP2,SPATA21,CROCCP3,NBPF1,CROCC,CROCCP2,MST1P2,MIR3675,ESPNP,ARHGEF19,C1orf144,FBXO42	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	CROCCP3	19794
317	chr1	16846258	16849153	16847234	N	NA	CROCCP3	CROCC,CROCCP3,NBPF1,ESPNP	IMR90	Hi-C	24141950	CROCCP3	27062
318	chr1	168788762	168790455	168789387	N	NA	NA	NA	NA	NA	NA	ATP1B1	285492
319	chr1	168805857	168808351	168807011	N	NA	NA	NA	NA	NA	NA	ATP1B1	267596
320	chr1	168853036	168855858	168853681	N	NA	NA	MIR557,NME7	IMR90	Hi-C	24141950	ATP1B1	220089
321	chr1	168887270	168889735	168888592	N	NA	NA	ATP1B1	MCF7	ChIA-PET	22265404	ATP1B1	186212
322	chr1	168994743	168996455	168995587	N	NA	NA	DPT,ATP1B1,NME7	IMR90	Hi-C	24141950	ATP1B1	79492
323	chr1	170063534	170065373	170064064	N	NA	NA	NA	NA	NA	NA	SCYL3	200458
324	chr1	170387481	170389375	170388118	N	NA	NA	METTL11B,KIFAP3	IMR90	Hi-C	24141950	GORAB	111888
325	chr1	170425374	170428067	170427030	N	NA	NA	NA	NA	NA	NA	GORAB	73196
326	chr1	170454543	170459406	170457601	N	NA	GORAB	KIFAP3	IMR90	Hi-C	24141950	GORAB	41857
327	chr1	170471700	170473422	170472546	N	NA	GORAB	NA	NA	NA	NA	GORAB	27841
328	chr1	17051141	17054915	17053760	N	NA	NA	ESPNP	K562	ChIA-PET	22265404	MST1P2	79072
329	chr1	17122330	17125702	17123120	N	NA	NA	NA	NA	NA	NA	CROCC	122743
330	chr1	171339321	171352853	171342667,171350391	N,N	NA;NA	NA	NA	NA	NA	NA	PRRC2C	101813
331	chr1	171373266	171375054	171374042	N	NA	NA	NA	NA	NA	NA	PRRC2C	79612
332	chr1	171390196	171392793	171392216	N	NA	NA	FMO4	IMR90	Hi-C	24141950	PRRC2C	61873
333	chr1	171399513	171402864	171400956	N	NA	NA	PRRC2C	IMR90	Hi-C	24141950	PRRC2C	51802
334	chr1	171427581	171429189	171428311	N	NA	PRRC2C	NA	NA	NA	NA	PRRC2C	25477
335	chr1	171629668	171631821	171630476	N	NA	NA	VAMP4,DNM3,MYOC	IMR90	Hi-C	24141950	VAMP4	79558
336	chr1	171639410	171640141	171639872	N	NA	NA	DNM3,VAMP4	IMR90	Hi-C	24141950	VAMP4	71238
337	chr1	171721514	171725394	171723472	N	NA	VAMP4,METTL13	METTL13,MYOC,VAMP4	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	VAMP4	10135
338	chr1	17194598	17203424	17201840,17199065,17196658	N,N,N	NA;NA;NA	CROCC	CROCC,NBPF1,MST1P2,CROCCP2,ESPNP,MIR3675,MST1P9	IMR90	Hi-C	24141950	CROCC	45021
339	chr1	17211663	17217358	17215979	N	NA	CROCC	NBPF1,CROCC,MST1P2,CROCCP3,CROCCP2,ESPNP,MIR3675	IMR90	Hi-C	24141950	CROCC	31087
340	chr1	17219239	17224273	17222987	N	NA	CROCC	CROCC,NECAP2,CROCCP3,SPATA21,NBPF1,CROCCP2,MST1P2,ESPNP,MIR3675,ATP13A2,SDHB,PADI2,MFAP2	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	CROCC	24172
341	chr1	17229398	17232839	17231509	Y	PADI4,PADI2	CROCC	CROCC,NECAP2,CROCCP3,SPATA21,NBPF1,CROCCP2,MST1P2,ESPNP,MIR3675,ATP13A2,SDHB,PADI2,MFAP2	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	CROCC	15606
342	chr1	172671464	172675267	172673731	N	NA	NA	C1orf9	IMR90	Hi-C	24141950	C1orf9	169204
343	chr1	173093022	173094273	173093545	N	NA	NA	TNFSF4,LOC100506023	IMR90	Hi-C	24141950	LOC100506023	352021
344	chr1	173109666	173114333	173111829	N	NA	NA	TNFSF18,TNFSF4	IMR90	Hi-C	24141950	LOC100506023	331961
345	chr1	173122667	173128982	173126268,173123374	N,N	NA;NA	NA	NA	NA	NA	NA	LOC100506023	317312
346	chr1	174051287	174052738	174052060	N	NA	NA	NA	NA	NA	NA	RABGAP1L	75814
347	chr1	174106016	174107569	174106815	N	NA	RABGAP1L	NA	NA	NA	NA	RABGAP1L	20983
348	chr1	17451665	17459226	17452453,17457036	N,N	NA;NA	NA	PADI2,PADI1,PADI3,PADI4	IMR90	Hi-C	24141950	SDHB	71000
349	chr1	175189474	175191955	175191017	N	NA	KIAA0040	PAPPA2,KIAA0040	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	KIAA0040	27245
350	chr1	175831089	175836655	175834652,175835436,175832655	Y,N,N	NA;NA;NA	NA	NA	NA	NA	NA	RFWD2	339715
351	chr1	176282788	176284419	176283347	N	NA	NA	NA	NA	NA	NA	RFWD2	106418
352	chr1	176317283	176319651	176318321	N	NA	NA	TNR	IMR90	Hi-C	24141950	RFWD2	140913
353	chr1	177374577	177376223	177375568	N	NA	NA	NA	NA	NA	NA	RASAL2	686641
354	chr1	177461133	177461971	177461401	N	NA	NA	ASTN1	IMR90	Hi-C	24141950	RASAL2	600893
355	chr1	177602024	177607563	177603448	N	NA	NA	NA	NA	NA	NA	RASAL2	455301
356	chr1	177645414	177647337	177646540	N	NA	NA	NA	NA	NA	NA	RASAL2	415527
357	chr1	177728276	177734762	177728882,177733805	N,N	NA;NA	NA	NA	NA	NA	NA	RASAL2	328102
358	chr1	177761639	177765257	177763981	N	NA	NA	NA	NA	NA	NA	RASAL2	297607
359	chr1	177781418	177782883	177781843	N	NA	NA	ASTN1	IMR90	Hi-C	24141950	RASAL2	279981
360	chr1	17789558	17841435	17796994,17806767,17818312,17827265	N,N,N,N	NA;NA;NA;NA	RCC2,ARHGEF10L	RCC2,ARHGEF10L	IMR90,K562,MCF7	Hi-C,ChIA-PET	24141950,22265404	RCC2	23308
361	chr1	178027741	178032010	178030385	N	NA	RASAL2,LOC100302401	RASAL2	IMR90	Hi-C	24141950	RASAL2	30854
362	chr1	178543789	178559836	178545095,178550626	N,Y	NA;RALGPS2	C1orf220	C1orf220,MIR4424,RALGPS2,ANGPTL1,FAM20B	IMR90	Hi-C	24141950	C1orf220	31858
363	chr1	178615363	178618239	178615762	N	NA	NA	RALGPS2,FAM20B,ANGPTL1	IMR90	Hi-C	24141950	RALGPS2	76061
364	chr1	178917974	178919517	178918627	N	NA	NA	NA	NA	NA	NA	FAM20B	75557
365	chr1	178968265	178969131	178968730	N	NA	FAM20B	RALGPS2,C1orf49,FAM20B,RASAL2,ANGPTL1,C1orf220	IMR90,K562	Hi-C,ChIA-PET	24141950,22265404	FAM20B	25943
366	chr1	178970899	178973203	178971660	N	NA	FAM20B	RALGPS2,C1orf49,FAM20B,RASAL2,ANGPTL1,C1orf220	IMR90,K562	Hi-C,ChIA-PET	24141950,22265404	FAM20B	21871
367	chr1	179234671	179236072	179235463	N	NA	ABL2	ABL2,TOR3A,FAM20B,SOAT1,AXDND1	IMR90	Hi-C	24141950	ABL2	35852
368	chr1	179242910	179244986	179243782	N	NA	ABL2	ABL2,TOR3A,FAM20B,SOAT1,AXDND1	IMR90	Hi-C	24141950	ABL2	44091
369	chr1	179257501	179258369	179257689	N	NA	NA	SOAT1,ABL2	K562,IMR90	ChIA-PET,Hi-C	22265404,24141950	ABL2	58682
370	chr1	179554075	179556993	179555687	N	NA	NA	NA	NA	NA	NA	TOR1AIP2	289948
371	chr1	179909689	179910388	179910027	N	NA	CEP350	CEP350	K562	ChIA-PET	22265404	CEP350	13520
372	chr1	180511150	180513216	180512004	N	NA	ACBD6	XPR1,KIAA1614,ACBD6,STX6	IMR90	Hi-C	24141950	ACBD6	39128
373	chr1	181096627	181101112	181098331	Y	MR1,IER5	IER5	KIAA1614,IER5,STX6,ACBD6,MR1	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	IER5	38989
374	chr1	181148294	181152951	181149588,181151546	N,N	NA;NA	NA	MR1,XPR1,KIAA1614,ACBD6,STX6,IER5	IMR90	Hi-C	24141950	IER5	90656
375	chr1	181158661	181159673	181159245	N	NA	NA	MR1,XPR1,KIAA1614,ACBD6,STX6,IER5	IMR90	Hi-C	24141950	IER5	101023
376	chr1	181886539	181889703	181888771	N	NA	NA	NA	NA	NA	NA	GLUL	471638
377	chr1	181922961	181925090	181923811	N	NA	NA	NA	NA	NA	NA	GLUL	436251
378	chr1	181937240	181942434	181939493	N	NA	NA	NA	NA	NA	NA	GLUL	418907
379	chr1	181971390	181973340	181971909	N	NA	NA	NA	NA	NA	NA	GLUL	388001
380	chr1	182037247	182040290	182038240	N	NA	NA	NA	NA	NA	NA	GLUL	321051
381	chr1	182068942	182072553	182070803	Y	NA	NA	GLUL,CACNA1E	MCF7,IMR90	ChIA-PET,Hi-C	22265404,24141950	GLUL	288788
382	chr1	182112682	182114378	182113336	N	NA	NA	LINC00272,TEDDM1,GLUL	IMR90,MCF7,K562	Hi-C,ChIA-PET	24141950,22265404	GLUL	246963
383	chr1	182284511	182286078	182285415	N	NA	NA	GLUL	MCF7,K562	ChIA-PET	22265404	GLUL	75263
384	chr1	182667799	182670428	182669041	N	NA	NA	RGS8	IMR90	Hi-C	24141950	LOC284648	83524
385	chr1	182925307	182929602	182926925	N	NA	NA	LAMC1,LAMC2,NMNAT2	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	LAMC1	62993
386	chr1	182963173	182964346	182963620	N	NA	LAMC1	NCF2,LAMC1,NMNAT2,SMG7,LAMC2,SHCBP1L	IMR90	Hi-C	24141950	LAMC1	28249
387	chr1	182976588	182982238	182980170,182977537	N,N	NA;NA	LAMC1	NMNAT2,LAMC1,SHCBP1L,LAMC2,DKFZP564C196	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	LAMC1	10357
388	chr1	18324168	18325193	18324391	N	NA	NA	ACTL8,IGSF21	IMR90	Hi-C	24141950	IGSF21	109047
389	chr1	184095671	184097868	184096203	N	NA	NA	ARPC5,RGL1,C1orf21	IMR90	Hi-C	24141950	TSEN15	74860
390	chr1	18415982	18419601	18417389,18418167	N,N	NA;NA	IGSF21	ARHGEF10L,ACTL8,IGSF21	IMR90	Hi-C	24141950	IGSF21	14639
391	chr1	184969385	184976877	184971126	N	NA	FAM129A,RNF2	FAM129A,TRMT1L,RNF2,EDEM3	IMR90	Hi-C	24141950	FAM129A	25703
392	chr1	185346523	185352885	185346889	N	NA	NA	IVNS1ABP,LOC100288079	IMR90	Hi-C	24141950	IVNS1ABP	60062
393	chr1	185369040	185370683	185369943	N	NA	NA	NA	NA	NA	NA	IVNS1ABP	82579
394	chr1	185372615	185376688	185373758	N	NA	NA	HMCN1	IMR90	Hi-C	24141950	IVNS1ABP	86154
395	chr1	185428834	185430318	185429303	N	NA	NA	IVNS1ABP	IMR90	Hi-C	24141950	IVNS1ABP	142373
396	chr1	185506290	185510498	185507496	N	NA	NA	NA	NA	NA	NA	IVNS1ABP	219829
397	chr1	185612859	185619109	185615111	N	NA	NA	SWT1,LOC100288079,IVNS1ABP,HMCN1,MIR548F1	IMR90	Hi-C	24141950	IVNS1ABP	326398
398	chr1	185676471	185682708	185677068	N	NA	NA	MIR548F1,IVNS1ABP,HMCN1	IMR90	Hi-C	24141950	IVNS1ABP	390010
399	chr1	186604645	186614337	186606698	N	NA	NA	PLA2G4A	IMR90	Hi-C	24141950	C1orf27	259755
400	chr1	186692907	186697078	186693693	N	NA	NA	PLA2G4A	IMR90	Hi-C	24141950	C1orf27	348017
401	chr1	187376188	187379449	187377961	N	NA	NA	NA	NA	NA	NA	C1orf27	1031298
402	chr1	187566374	187572882	187567267	N	NA	NA	NA	NA	NA	NA	C1orf27	1221484
403	chr1	187584697	187587108	187586028	N	NA	NA	NA	NA	NA	NA	C1orf27	1239807
404	chr1	187592292	187597008	187594969	N	NA	NA	NA	NA	NA	NA	C1orf27	1247402
405	chr1	187598648	187602043	187601161	N	NA	NA	NA	NA	NA	NA	C1orf27	1253758
406	chr1	187605510	187609816	187608173	N	NA	NA	NA	NA	NA	NA	C1orf27	1260620
407	chr1	187733528	187740156	187735600,187739933	N,N	NA;NA	NA	NA	NA	NA	NA	C1orf27	1388638
408	chr1	187819056	187820694	187820131	N	NA	NA	NA	NA	NA	NA	C1orf27	1474166
409	chr1	188321002	188322495	188321692	N	NA	NA	NA	NA	NA	NA	C1orf27	1976112
410	chr1	188528292	188529767	188528891	N	NA	NA	NA	NA	NA	NA	C1orf27	2183402
411	chr1	188665980	188667863	188666656	N	NA	NA	NA	NA	NA	NA	C1orf27	2321090
412	chr1	18866723	18870441	18869225	N	NA	NA	NA	NA	NA	NA	KLHDC7A	59299
413	chr1	188718130	188726538	188718660,188721449	N,N	NA;NA	NA	NA	NA	NA	NA	C1orf27	2373240
414	chr1	18883279	18888698	18884696	N	NA	NA	NA	NA	NA	NA	KLHDC7A	75855
415	chr1	189106269	189107219	189106735	N	NA	NA	NA	NA	NA	NA	C1orf27	2761379
416	chr1	18916843	18919268	18918156	N	NA	NA	PAX7	IMR90	Hi-C	24141950	KLHDC7A	109419
417	chr1	189193929	189196366	189195703	N	NA	NA	NA	NA	NA	NA	C1orf27	2849039
418	chr1	18943667	18944771	18944223	N	NA	NA	PAX7	IMR90	Hi-C	24141950	KLHDC7A	136243
419	chr1	189518167	189519308	189518642	N	NA	NA	NA	NA	NA	NA	C1orf27	3173277
420	chr1	189686481	189688367	189687190	N	NA	NA	NA	NA	NA	NA	RGS2	3089802
421	chr1	189723837	189727012	189724178	N	NA	NA	NA	NA	NA	NA	RGS2	3051157
422	chr1	189799157	189800368	189799768	N	NA	NA	NA	NA	NA	NA	RGS2	2977801
423	chr1	189977364	189978783	189978273	N	NA	NA	NA	NA	NA	NA	RGS2	2799386
424	chr1	19109631	19112282	19111137	N	NA	NA	PAX7	IMR90	Hi-C	24141950	ALDH4A1	117011
425	chr1	191260574	191261304	191260826	N	NA	NA	NA	NA	NA	NA	RGS2	1516865
426	chr1	191345062	191347880	191345461	N	NA	NA	NA	NA	NA	NA	RGS2	1430289
427	chr1	191737767	191738857	191738161	N	NA	NA	NA	NA	NA	NA	RGS2	1039312
428	chr1	192466963	192476488	192467380,192469932	N,N	NA;NA	NA	RGS1,RGS2	IMR90	Hi-C	24141950	RGS2	301681
429	chr1	192592842	192594259	192593601	N	NA	NA	NA	NA	NA	NA	RGS2	183910
430	chr1	192759769	192760909	192760300	N	NA	RGS2	RGS13	IMR90	Hi-C	24141950	RGS2	17260
431	chr1	192762428	192765510	192763282	N	NA	RGS2	RGS13	IMR90	Hi-C	24141950	RGS2	12659
432	chr1	192766740	192768746	192768041	N	NA	RGS2	NA	NA	NA	NA	RGS2	9423
433	chr1	192807637	192810526	192808788	N	NA	RGS2	NA	NA	NA	NA	RGS2	29468
434	chr1	192854523	192858095	192856224	N	NA	NA	NA	NA	NA	NA	RGS2	76354
435	chr1	193322705	193324091	193323537	N	NA	NA	CDC73,B3GALT2	IMR90	Hi-C	24141950	CDC73	231617
436	chr1	193344628	193353351	193350910,193345490	N,N	NA;NA	NA	NA	NA	NA	NA	CDC73	253540
437	chr1	19338001	19340247	19339088	N	NA	NA	UBR4,IFFO2,ALDH4A1	IMR90,MCF7	Hi-C,ChIA-PET	24141950,22265404	IFFO2	55175
438	chr1	193406003	193407858	193406234	N	NA	NA	NA	NA	NA	NA	CDC73	314915
439	chr1	193477774	193480870	193478371	N	NA	NA	NA	NA	NA	NA	CDC73	386686
440	chr1	193556727	193559702	193557810	N	NA	NA	NA	NA	NA	NA	CDC73	465639
441	chr1	19366025	19367357	19366754	N	NA	NA	ALDH4A1,UBR4,IFFO2	IMR90	Hi-C	24141950	IFFO2	83199
